date,state,tot_cases,new_cases,administered_dose1_recip,series_complete_yes,new_dose_1,new_series_completed,I_actual,I_arima_preds,I_SIR_preds
2021-06-10,OH,1106064.0,344.0,4274135.0,4006867.0,755.0,745.0,5752.0,6850.530721978488,5706.644769147974
2021-06-11,OH,1106411.0,347.0,4293935.0,4047087.0,19800.0,40220.0,5439.0,6259.395159240539,5345.974072352871
2021-06-12,OH,1106796.0,385.0,4294426.0,4047662.0,491.0,575.0,5239.0,5872.2846165355295,5055.016890013346
2021-06-13,OH,1107047.0,251.0,4303727.0,4068558.0,9301.0,20896.0,5113.0,5559.936643268033,4869.087773572145
2021-06-14,OH,1107225.0,178.0,4308520.0,4083508.0,4793.0,14950.0,4981.0,5360.245259733543,4751.937409077456
2021-06-15,OH,1107521.0,296.0,4310788.0,4090904.0,2268.0,7396.0,4965.0,5234.332919528759,4629.213686501626
2021-06-16,OH,1107902.0,381.0,4319475.0,4109616.0,8687.0,18712.0,5012.0,5102.438998922691,4614.299303636723
2021-06-17,OH,1108146.0,244.0,4330746.0,4137882.0,11271.0,28266.0,4766.0,5086.20238881604,4657.935131558421
2021-06-18,OH,1108398.0,252.0,4339775.0,4158456.0,9029.0,20574.0,4397.0,5132.780338118606,4429.271629387014
2021-06-19,OH,1108650.0,252.0,4348577.0,4174217.0,8802.0,15761.0,4270.0,4887.231621017934,4086.304325796844
2021-06-20,OH,1108902.0,252.0,4355350.0,4187731.0,6773.0,13514.0,4254.0,4519.045161672522,3968.2420428437727
2021-06-21,OH,1109025.0,123.0,4364219.0,4206615.0,8869.0,18884.0,4122.0,4391.369262686785,3953.3371409369133
2021-06-22,OH,1109374.0,349.0,4370100.0,4214890.0,5881.0,8275.0,4045.0,4375.134337795571,3830.6324486425456
2021-06-23,OH,1109697.0,323.0,4370448.0,4215282.0,348.0,392.0,3977.0,4243.237537707286,3759.0421942877547
2021-06-24,OH,1110000.0,303.0,4377719.0,4226105.0,7271.0,10823.0,3936.0,4166.18341504634,3695.817261403797
2021-06-25,OH,1110292.0,292.0,4386732.0,4238439.0,9013.0,12334.0,3881.0,4098.105913403753,3657.684618119958
2021-06-26,OH,1110546.0,254.0,4393959.0,4248288.0,7227.0,9849.0,3750.0,4056.952045448943,3606.543025401556
2021-06-27,OH,1110700.0,154.0,4402914.0,4262687.0,8955.0,14399.0,3653.0,4001.8413414584866,3484.777813582204
2021-06-28,OH,1110847.0,147.0,4419871.0,4288793.0,16957.0,26106.0,3622.0,3870.9559900587956,3394.6100750187816
2021-06-29,OH,1111124.0,277.0,4424851.0,4294983.0,4980.0,6190.0,3603.0,3773.973459028475,3365.775248386825
2021-06-30,OH,1111324.0,200.0,4431404.0,4303720.0,6553.0,8737.0,3422.0,3742.799223083697,3348.0922036908137
2021-07-01,OH,1111903.0,579.0,4431978.0,4304159.0,574.0,439.0,3757.0,3723.5912731418284,3179.8722356152603
2021-07-02,OH,1112088.0,185.0,4439088.0,4313859.0,7110.0,9700.0,3690.0,3542.8668472487916,3491.1413184073012
2021-07-03,OH,1112289.0,201.0,4451717.0,4329556.0,12629.0,15697.0,3639.0,3876.613941638727,3428.8554321685933
2021-07-04,OH,1112394.0,105.0,4451856.0,4329676.0,139.0,120.0,3492.0,3809.554846193867,3381.43838904867
2021-07-05,OH,1112499.0,105.0,4455302.0,4335028.0,3446.0,5352.0,3474.0,3758.4499371148704,3244.8177671361227
2021-07-06,OH,1112689.0,190.0,4456891.0,4337403.0,1589.0,2375.0,3315.0,3616.121652715523,3228.067366844125
2021-07-07,OH,1113006.0,317.0,4464447.0,4347377.0,7556.0,9974.0,3309.0,3597.706086194823,3080.3001846289176
2021-07-08,OH,1113383.0,377.0,4465062.0,4347768.0,615.0,391.0,3383.0,3438.482742185275,3074.7021837115094
2021-07-09,OH,1113737.0,354.0,4471549.0,4356572.0,6487.0,8804.0,3445.0,3432.0548758322875,3143.439453918679
2021-07-10,OH,1114036.0,299.0,4477270.0,4363696.0,5721.0,7124.0,3490.0,3505.5230348190744,3201.025743694384
2021-07-11,OH,1114267.0,231.0,4484114.0,4372615.0,6844.0,8919.0,3567.0,3567.009113400345,3242.8154450709617
2021-07-12,OH,1114491.0,224.0,4490346.0,4381142.0,6232.0,8527.0,3644.0,3611.520871492685,3314.338091352635
2021-07-13,OH,1114835.0,344.0,4495605.0,4386676.0,5259.0,5534.0,3711.0,3687.9894085039996,3385.859907194517
2021-07-14,OH,1115242.0,407.0,4495907.0,4386947.0,302.0,271.0,3918.0,3764.459193073526,3448.0893659672697
2021-07-15,OH,1115789.0,547.0,4496709.0,4387720.0,802.0,773.0,3886.0,3830.945115573035,3640.398760501549
2021-07-16,OH,1116322.0,533.0,4508175.0,4400565.0,11466.0,12845.0,4234.0,4037.218383100757,3610.640946444763
2021-07-17,OH,1116808.0,486.0,4518970.0,4412547.0,10795.0,11982.0,4519.0,4004.8624271219014,3933.9548748566376
2021-07-18,OH,1117109.0,301.0,4522547.0,4416762.0,3577.0,4215.0,4715.0,4351.900077270882,4198.729303373411
2021-07-19,OH,1117769.0,660.0,4522709.0,4416871.0,162.0,109.0,5270.0,4636.016672474296,4380.8083330559875
2021-07-20,OH,1118513.0,744.0,4530848.0,4424795.0,8139.0,7924.0,5824.0,4831.275448092783,4896.437383301727
2021-07-21,OH,1119298.0,785.0,4531218.0,4425094.0,370.0,299.0,6292.0,5380.3256670510855,5411.130076839806
2021-07-22,OH,1120120.0,822.0,4537838.0,4430870.0,6620.0,5776.0,6737.0,5932.293293668743,5845.912669439968
2021-07-23,OH,1120922.0,802.0,4545660.0,4437979.0,7822.0,7109.0,7185.0,6398.521126179032,6259.319922672379
2021-07-24,OH,1121609.0,687.0,4559253.0,4449415.0,13593.0,11436.0,7573.0,6841.809406739525,6675.50861586791
2021-07-25,OH,1122104.0,495.0,4559420.0,4449495.0,167.0,80.0,7837.0,7288.073043532808,7035.946433185655
2021-07-26,OH,1122647.0,543.0,4564763.0,4453846.0,5343.0,4351.0,8156.0,7674.525123602012,7281.1737016213665
2021-07-27,OH,1123964.0,1317.0,4574212.0,4459897.0,9449.0,6051.0,9129.0,7937.39090136049,7577.496566832301
2021-07-28,OH,1125420.0,1456.0,4574600.0,4460139.0,388.0,242.0,10178.0,8255.062287902885,8481.423092087933
2021-07-29,OH,1126625.0,1205.0,4593295.0,4480977.0,18695.0,20838.0,10836.0,9224.446535622374,9455.944346952223
2021-07-30,OH,1127808.0,1183.0,4593679.0,4481191.0,384.0,214.0,11486.0,10270.074510953393,10067.191755107324
2021-07-31,OH,1129277.0,1469.0,4610405.0,4493898.0,16726.0,12707.0,12469.0,10925.420115275974,10670.997475376269
2021-08-01,OH,1130134.0,857.0,4616387.0,4498399.0,5982.0,4501.0,13025.0,11572.760586896802,11584.163239613266
2021-08-02,OH,1131029.0,895.0,4616680.0,4498536.0,293.0,137.0,13260.0,12551.786505132764,12100.618393395618
2021-08-03,OH,1132798.0,1769.0,4629234.0,4506920.0,12554.0,8384.0,14285.0,13105.413106530927,12318.849042309288
2021-08-04,OH,1134965.0,2167.0,4629735.0,4507202.0,501.0,282.0,15667.0,13339.292468872685,13270.9998257533
2021-08-05,OH,1136934.0,1969.0,4648794.0,4519091.0,19059.0,11889.0,16814.0,14360.010407643498,14554.791204237066
2021-08-06,OH,1138600.0,1666.0,4649277.0,4519332.0,483.0,241.0,17678.0,15736.183440900153,15620.244800544977
2021-08-07,OH,1140917.0,2317.0,4658991.0,4525599.0,9714.0,6267.0,19308.0,16878.206658157353,16422.77407403512
2021-08-08,OH,1142330.0,1413.0,4675668.0,4536428.0,16677.0,10829.0,20226.0,17738.357830610417,17936.893876431935
2021-08-09,OH,1143599.0,1269.0,4680889.0,4540173.0,5221.0,3745.0,20952.0,19359.86985876502,18789.55142108698
2021-08-10,OH,1145925.0,2326.0,4690183.0,4545752.0,9294.0,5579.0,21961.0,20273.87543363458,19463.830585218122
2021-08-11,OH,1149318.0,3393.0,4690552.0,4545952.0,369.0,200.0,23898.0,20996.64543617655,20400.99459682173
2021-08-12,OH,1152590.0,3272.0,4707274.0,4557870.0,16722.0,11918.0,25965.0,22001.139506626903,22200.212848028346
2021-08-13,OH,1155322.0,2732.0,4707862.0,4558236.0,588.0,366.0,27514.0,23929.401994162796,24120.157510498546
2021-08-14,OH,1157782.0,2460.0,4721942.0,4568374.0,14080.0,10138.0,28505.0,25986.849595538228,25558.86980942129
2021-08-15,OH,1159759.0,1977.0,4731758.0,4576402.0,9816.0,8028.0,29625.0,27528.561460806755,26479.206825969435
2021-08-16,OH,1161573.0,1814.0,4739944.0,4583252.0,8186.0,6850.0,30544.0,28514.856149748535,27519.3555597414
2021-08-17,OH,1164808.0,3235.0,4744450.0,4587359.0,4506.0,4107.0,32010.0,29629.5283267798,28372.769887397997
2021-08-18,OH,1168111.0,3303.0,4754692.0,4594860.0,10242.0,7501.0,33146.0,30544.152547930767,29734.277524956156
2021-08-19,OH,1171557.0,3446.0,4765470.0,4603392.0,10778.0,8532.0,34623.0,32003.18137061139,30789.21790624103
2021-08-20,OH,1175340.0,3783.0,4775772.0,4611755.0,10302.0,8363.0,36740.0,33133.80334456122,32160.885136635086
2021-08-21,OH,1178792.0,3452.0,4795750.0,4629311.0,19978.0,17556.0,37875.0,34603.850240818894,34127.00208925592
2021-08-22,OH,1180986.0,2194.0,4802592.0,4636610.0,6842.0,7299.0,38656.0,36710.9934692665,35180.91990367267
2021-08-23,OH,1183761.0,2775.0,4806938.0,4641623.0,4346.0,5013.0,40162.0,37840.82975450607,35905.996085617655
2021-08-24,OH,1187878.0,4117.0,4816022.0,4648540.0,9084.0,6917.0,41953.0,38618.34405675699,37304.472166078456
2021-08-25,OH,1192478.0,4600.0,4827057.0,4658480.0,11035.0,9940.0,43160.0,40117.67466343919,38967.632054630856
2021-08-26,OH,1197873.0,5395.0,4827641.0,4658927.0,584.0,447.0,45283.0,41900.95650974047,40088.31100628867
2021-08-27,OH,1202728.0,4855.0,4837839.0,4668141.0,10198.0,9214.0,47406.0,43102.95727866131,42059.76048841975
2021-08-28,OH,1207932.0,5204.0,4848325.0,4677304.0,10486.0,9163.0,50150.0,45217.43420661478,44031.15476972148
2021-08-29,OH,1211895.0,3963.0,4859708.0,4688095.0,11383.0,10791.0,52136.0,47332.44147512052,46579.27662944736
2021-08-30,OH,1214986.0,3091.0,4867317.0,4696980.0,7609.0,8885.0,53413.0,50063.655617230324,48423.29973548053
2021-08-31,OH,1220900.0,5914.0,4871892.0,4702566.0,4575.0,5586.0,56092.0,52042.44088009033,49608.7642231862
2021-09-01,OH,1228002.0,7102.0,4882792.0,4711990.0,10900.0,9424.0,59891.0,53315.15167401536,52096.32417466365
2021-09-02,OH,1235089.0,7087.0,4883314.0,4712426.0,522.0,436.0,63532.0,55985.918155007894,55624.00816602172
2021-09-03,OH,1241268.0,6179.0,4895657.0,4723761.0,12343.0,11335.0,65928.0,59770.632088726845,59004.82889559131
2021-09-04,OH,1247637.0,6369.0,4905134.0,4731842.0,9477.0,8081.0,68845.0,63408.19430299476,61229.260014003594
2021-09-05,OH,1253198.0,5561.0,4916648.0,4742587.0,11514.0,10745.0,72212.0,65791.35669362314,63937.473063168014
2021-09-06,OH,1257142.0,3944.0,4916799.0,4742681.0,151.0,94.0,73381.0,68709.43737071515,67063.50135703546
2021-09-07,OH,1262018.0,4876.0,4932548.0,4759853.0,15749.0,17172.0,74140.0,72071.19204655763,68148.14863644633
2021-09-08,OH,1268841.0,6823.0,4933672.0,4760309.0,1124.0,456.0,76363.0,73240.77145273618,68852.0034129036
2021-09-09,OH,1276738.0,7897.0,4943011.0,4768582.0,9339.0,8273.0,78865.0,74000.63956901114,70915.40000704982
2021-09-10,OH,1285757.0,9019.0,4952725.0,4779277.0,9714.0,10695.0,83029.0,76218.42904876557,73237.81053783603
2021-09-11,OH,1294162.0,8405.0,4963162.0,4788500.0,10437.0,9223.0,86230.0,78718.99582372283,77103.51828107759
2021-09-12,OH,1298625.0,4463.0,4975509.0,4799073.0,12347.0,10573.0,86730.0,82881.50669802922,80074.79972350724
2021-09-13,OH,1304193.0,5568.0,4982994.0,4807227.0,7485.0,8154.0,89207.0,86088.69906861486,80537.79440424002
2021-09-14,OH,1311518.0,7325.0,4986522.0,4811048.0,3528.0,3821.0,90618.0,86589.92376309793,82836.60128417559
2021-09-15,OH,1319265.0,7747.0,5301914.0,5057737.0,315392.0,246689.0,91263.0,89065.19570704192,84145.45169995031
2021-09-16,OH,1327614.0,8349.0,6239881.0,5767877.0,937967.0,710140.0,92525.0,90474.8649672295,84742.97776741975
2021-09-17,OH,1336061.0,8447.0,6249287.0,5776816.0,9406.0,8939.0,94793.0,91126.83935744461,85913.40103069066
2021-09-18,OH,1342777.0,6716.0,6260986.0,5789221.0,11699.0,12405.0,95140.0,92378.35441106345,88017.8806057095
2021-09-19,OH,1347205.0,4428.0,6276516.0,5807802.0,15530.0,18581.0,94007.0,94647.62576105821,88338.59973762349
2021-09-20,OH,1352104.0,4899.0,6280109.0,5813250.0,3593.0,5448.0,94962.0,94995.23020107803,87285.14530707579
2021-09-21,OH,1358918.0,6814.0,6280172.0,5813299.0,63.0,49.0,96900.0,93862.00514828568,88170.42887378538
2021-09-22,OH,1365800.0,6882.0,6280577.0,5813607.0,405.0,308.0,96959.0,94817.84465054967,89968.36723285555
2021-09-23,OH,1373275.0,7475.0,6289705.0,5818486.0,9128.0,4879.0,96537.0,96757.08656601715,90021.673121847
2021-09-24,OH,1380370.0,7095.0,6299118.0,5827327.0,9413.0,8841.0,94613.0,96816.5163217699,89628.41576147251
2021-09-25,OH,1385749.0,5379.0,6308173.0,5837184.0,9055.0,9857.0,91587.0,96394.67555595886,87840.70618829687
2021-09-26,OH,1390015.0,4266.0,6317415.0,5847754.0,9242.0,10570.0,91390.0,94469.97152573784,85029.99492099919
2021-09-27,OH,1393696.0,3681.0,6321622.0,5853820.0,4207.0,6066.0,89503.0,91448.40706228645,84845.85385568884
2021-09-28,OH,1400979.0,7283.0,6325424.0,5858907.0,3802.0,5087.0,89461.0,91254.11978705833,83092.77370386617
2021-09-29,OH,1407442.0,6463.0,6332731.0,5865123.0,7307.0,6216.0,88177.0,89368.56221110304,83052.62206334416
2021-09-30,OH,1413972.0,6530.0,6340058.0,5870552.0,7327.0,5429.0,86358.0,89327.15097738855,81859.46982891309
2021-10-01,OH,1420206.0,6234.0,6347015.0,5876941.0,6957.0,6389.0,84145.0,88042.9952539922,80169.71907187223
2021-10-02,OH,1426300.0,6094.0,6351750.0,5881719.0,4735.0,4778.0,83523.0,86220.60368114692,78114.28931588288
2021-10-03,OH,1429745.0,3445.0,6359154.0,5890639.0,7404.0,8920.0,82540.0,84008.63781016212,77535.9079510535
2021-10-04,OH,1433957.0,4212.0,6368408.0,5904694.0,9254.0,14055.0,81853.0,83385.55514223811,76622.44155369364
2021-10-05,OH,1439490.0,5533.0,6372049.0,5909570.0,3641.0,4876.0,80572.0,82404.69960617038,75983.7965772405
2021-10-06,OH,1445786.0,6296.0,6378338.0,5915644.0,6289.0,6074.0,79986.0,81724.9121398106,74793.78469053008
2021-10-07,OH,1452096.0,6310.0,6385020.0,5923087.0,6682.0,7443.0,78821.0,80441.05721200697,74248.97761837234
2021-10-08,OH,1458747.0,6651.0,6399187.0,5937051.0,14167.0,13964.0,78377.0,79854.20435234404,73166.73464276831
2021-10-09,OH,1461932.0,3185.0,6406088.0,5944694.0,6901.0,7643.0,76183.0,78694.70597448011,72753.81081844837
2021-10-10,OH,1467331.0,5399.0,6406498.0,5944879.0,410.0,185.0,77316.0,78249.51689498284,70716.48159234053
2021-10-11,OH,1470267.0,2936.0,6411092.0,5950952.0,4594.0,6073.0,76571.0,76053.85082803047,71767.46975748283
2021-10-12,OH,1474723.0,4456.0,6413211.0,5953664.0,2119.0,2712.0,73744.0,77187.10278585092,71075.22150321603
2021-10-13,OH,1480371.0,5648.0,6419117.0,5957472.0,5906.0,3808.0,72929.0,76434.13780829795,68450.45594300186
2021-10-14,OH,1485514.0,5143.0,6427423.0,5964942.0,8306.0,7470.0,71542.0,73621.61120973574,67693.33783292951
2021-10-15,OH,1490451.0,4937.0,6434770.0,5972247.0,7347.0,7305.0,70245.0,72805.5574473051,66405.31943186985
2021-10-16,OH,1494160.0,3709.0,6444862.0,5982848.0,10092.0,10601.0,67860.0,71417.34825463837,65200.883757756106
2021-10-17,OH,1496675.0,2515.0,6449631.0,5987788.0,4769.0,4940.0,66930.0,70119.83158364994,62986.62436837876
2021-10-18,OH,1499485.0,2810.0,6453913.0,5993171.0,4282.0,5383.0,65528.0,67749.23424445494,62122.9311112932
2021-10-19,OH,1503102.0,3617.0,6456133.0,5996443.0,2220.0,3272.0,63612.0,66820.01642876901,60821.16994478598
2021-10-20,OH,1507676.0,4574.0,6463077.0,6002470.0,6944.0,6027.0,61890.0,65419.572479939794,59042.37157017015
2021-10-21,OH,1511760.0,4084.0,6468875.0,6008452.0,5798.0,5982.0,59664.0,63506.40447804908,57443.68508681935
2021-10-22,OH,1515838.0,4078.0,6478673.0,6017435.0,9798.0,8983.0,57091.0,61787.66908575458,55377.25266959551
2021-10-23,OH,1519304.0,3466.0,6484054.0,6023303.0,5381.0,5868.0,57372.0,59571.00665482148,52988.80433644802
2021-10-24,OH,1521844.0,2540.0,6490211.0,6029597.0,6157.0,6294.0,54513.0,57006.00586425539,53249.325756984574
2021-10-25,OH,1524169.0,2325.0,6493527.0,6033375.0,3316.0,3778.0,53902.0,57286.953682739564,50595.496767874836
2021-10-26,OH,1527976.0,3807.0,6495059.0,6034821.0,1532.0,1446.0,53253.0,54437.3493606362,50028.16360369997
2021-10-27,OH,1531815.0,3839.0,6501078.0,6040206.0,6019.0,5385.0,51444.0,53828.63369991261,49425.57496522351
2021-10-28,OH,1536005.0,4190.0,6507978.0,6046207.0,6900.0,6001.0,50491.0,53182.06700211782,47746.37690943487
2021-10-29,OH,1539490.0,3485.0,6513172.0,6052062.0,5194.0,5855.0,49039.0,51381.65519185562,46861.68108504008
2021-10-30,OH,1542911.0,3421.0,6521124.0,6058403.0,7952.0,6341.0,48751.0,50431.97229019494,45513.87250513336
2021-10-31,OH,1545327.0,2416.0,6529841.0,6063992.0,8717.0,5589.0,48652.0,48985.13642892956,45246.4104974079
2021-11-01,OH,1547788.0,2461.0,6534116.0,6068003.0,4275.0,4011.0,48303.0,48698.2436192677,45154.36709716905
2021-11-02,OH,1551705.0,3917.0,6536385.0,6070430.0,2269.0,2427.0,48603.0,48599.671699082486,44830.30037718062
2021-11-03,OH,1556208.0,4503.0,6542353.0,6075081.0,5968.0,4651.0,48532.0,48252.00981341057,45108.57900699972
2021-11-04,OH,1560695.0,4487.0,6548197.0,6079963.0,5844.0,4882.0,48935.0,48550.983245447685,45042.53008923822
2021-11-05,OH,1565043.0,4348.0,6554646.0,6085647.0,6449.0,5684.0,49205.0,48480.31033511411,45416.40157162227
2021-11-06,OH,1567834.0,2791.0,6561308.0,6090049.0,6662.0,4402.0,48530.0,48881.91461791579,45666.83258158913
2021-11-07,OH,1572197.0,4363.0,6570692.0,6096447.0,9384.0,6398.0,50353.0,49151.0102700569,45040.21620666899
2021-11-08,OH,1575319.0,3122.0,6579579.0,6103017.0,8887.0,6570.0,51150.0,48478.52005733539,46731.97266931007
2021-11-09,OH,1580271.0,4952.0,6579541.0,6102837.0,-38.0,-180.0,52295.0,50295.01551459535,47471.490433076586
2021-11-10,OH,1585798.0,5527.0,6594885.0,6109783.0,15344.0,6946.0,53983.0,51089.31187027515,48533.97016054632
2021-11-11,OH,1590792.0,4994.0,6611624.0,6115880.0,16739.0,6097.0,54787.0,52230.48908165112,50100.3800675747
2021-11-12,OH,1596171.0,5379.0,6626728.0,6121902.0,15104.0,6022.0,56681.0,53913.031770640926,50846.348345131875
2021-11-13,OH,1600860.0,4689.0,6637502.0,6126009.0,10774.0,4107.0,57949.0,54714.59165677266,52603.90130577171
2021-11-14,OH,1604488.0,3628.0,6638417.0,6127121.0,915.0,1112.0,59161.0,56602.97457099805,53780.45544211537
2021-11-15,OH,1608415.0,3927.0,6668715.0,6137306.0,30298.0,10185.0,60627.0,57867.49606366523,54905.0183329296
2021-11-16,OH,1614054.0,5639.0,6677840.0,6139691.0,9125.0,2385.0,62349.0,59076.36607698657,56265.28832596579
2021-11-17,OH,1620436.0,6382.0,6689711.0,6143585.0,11871.0,3894.0,64228.0,60538.81533706607,57863.11507875415
2021-11-18,OH,1627051.0,6615.0,6703031.0,6148754.0,13320.0,5169.0,66356.0,62252.890962813384,59606.614921582244
2021-11-19,OH,1633480.0,6429.0,6719752.0,6155226.0,16721.0,6472.0,68437.0,64127.17312812965,61581.162695560495
2021-11-20,OH,1639070.0,5590.0,6733125.0,6160144.0,13373.0,4918.0,71236.0,66249.52931621033,63512.05160812907
2021-11-21,OH,1642867.0,3797.0,6748272.0,6165964.0,15147.0,5820.0,70670.0,68322.80968968064,66109.22522573528
2021-11-22,OH,1647237.0,4370.0,6762630.0,6170085.0,14358.0,4121.0,71918.0,71119.57522170286,65583.5342553161
2021-11-23,OH,1653380.0,6143.0,6767599.0,6171795.0,4969.0,1710.0,73109.0,70553.84053574191,66741.28809662673
2021-11-24,OH,1660131.0,6751.0,6779515.0,6175735.0,11916.0,3940.0,74333.0,71801.3207929156,67846.12073343179
2021-11-25,OH,1660131.0,0.0,6779515.0,6175735.0,0.0,0.0,69339.0,72992.15715938779,68981.55416085513
2021-11-26,OH,1669274.0,9143.0,6779515.0,6175735.0,0.0,0.0,73103.0,74216.32949174351,64346.65350024913
2021-11-27,OH,1673496.0,4222.0,6779515.0,6175735.0,0.0,0.0,72636.0,69222.86494745297,67839.2557797031
2021-11-28,OH,1677741.0,4245.0,6779515.0,6175735.0,0.0,0.0,73253.0,72984.37566552332,67405.45202029227
2021-11-29,OH,1683472.0,5731.0,6820747.0,6196181.0,41232.0,20446.0,75057.0,72517.43694060788,67977.59842444216
2021-11-30,OH,1690217.0,6745.0,6824256.0,6200220.0,3509.0,4039.0,76163.0,73134.35257954932,69651.2451130401
2021-12-01,OH,1699161.0,8944.0,6832674.0,6209524.0,8418.0,9304.0,78725.0,74938.50410728343,70677.12931384482
2021-12-02,OH,1708292.0,9131.0,6850534.0,6224765.0,17860.0,15241.0,81241.0,76045.01159313529,73054.11005783895
2021-12-03,OH,1717876.0,9584.0,6861081.0,6236674.0,10547.0,11909.0,84396.0,78596.08789936485,75388.34567975388
2021-12-04,OH,1725669.0,7793.0,6874227.0,6249226.0,13146.0,12552.0,86599.0,81117.08521572499,78315.48299112073
2021-12-05,OH,1731003.0,5334.0,6884914.0,6261026.0,10687.0,11800.0,88136.0,84258.39439874659,80359.13627181528
2021-12-06,OH,1735925.0,4922.0,6890645.0,6274734.0,5731.0,13708.0,88688.0,86475.08511414612,81784.72736467772
2021-12-07,OH,1743801.0,7876.0,6894490.0,6282308.0,3845.0,7574.0,90421.0,88008.66115577467,82296.27002999405
2021-12-08,OH,1752508.0,8707.0,6909267.0,6298327.0,14777.0,16019.0,92377.0,88561.97317357815,83903.68075931627
2021-12-09,OH,1761008.0,8500.0,6917921.0,6309251.0,8654.0,10924.0,100877.0,90293.63046513258,85717.9727261886
2021-12-10,OH,1768367.0,7359.0,6930017.0,6322437.0,12096.0,13186.0,99093.0,92249.86857762147,93604.43411662674
2021-12-11,OH,1776439.0,8072.0,6939813.0,6334456.0,9796.0,12019.0,102943.0,100759.98864990496,91948.12585085901
2021-12-12,OH,1781411.0,4972.0,6948611.0,6345157.0,8798.0,10701.0,103670.0,98967.10367497802,95519.61191495958
2021-12-13,OH,1787029.0,5618.0,6953764.0,6357434.0,5153.0,12277.0,103557.0,102941.86055651907,96193.20955124316
2021-12-14,OH,1796951.0,9922.0,6957555.0,6361763.0,3791.0,4329.0,106734.0,103534.03027759062,96087.38267897704
2021-12-15,OH,1807539.0,10588.0,6966437.0,6371961.0,8882.0,10198.0,108378.0,103421.31164205595,99034.23133005064
2021-12-16,OH,1819342.0,11803.0,6975257.0,6381746.0,8820.0,9785.0,111050.0,106599.44784775097,100558.58308113985
2021-12-17,OH,1829367.0,10025.0,6982975.0,6389323.0,7718.0,7577.0,111491.0,108244.37294529236,103036.70732595866
2021-12-18,OH,1839501.0,10134.0,6992657.0,6397689.0,9682.0,8366.0,113832.0,110917.67442983364,103444.75457340956
2021-12-19,OH,1847140.0,7639.0,7002102.0,6404778.0,9445.0,7089.0,116137.0,111359.1435580145,105615.65747173816
2021-12-20,OH,1855222.0,8082.0,7008854.0,6411645.0,6752.0,6867.0,119297.0,113701.40667617146,107753.0832711408
2021-12-21,OH,1867724.0,12502.0,7012329.0,6415084.0,3475.0,3439.0,123923.0,116007.69645151486,110683.70188326636
2021-12-22,OH,1880588.0,12864.0,7021043.0,6421343.0,8714.0,6259.0,128080.0,119169.33793840889,114974.3467300376
2021-12-23,OH,1896577.0,15989.0,7024797.0,6425443.0,3754.0,4100.0,135569.0,123808.89150790797,118829.68690950738
2021-12-24,OH,1910991.0,14414.0,7026188.0,6425686.0,1391.0,243.0,142624.0,127968.74963715242,125776.17696032947
2021-12-25,OH,1910991.0,0.0,7026765.0,6425764.0,577.0,78.0,134552.0,135461.77046389066,132319.69631927292
2021-12-26,OH,1931908.0,20917.0,7026940.0,6425774.0,175.0,10.0,150497.0,142520.53984113678,124828.99887924835
2021-12-27,OH,1940000.0,8092.0,7027218.0,6425847.0,278.0,73.0,152971.0,134440.1309169528,139619.88887861007
2021-12-28,OH,1955403.0,15403.0,7047421.0,6444295.0,20203.0,18448.0,158452.0,150389.684138901,141912.80369252735
2021-12-29,OH,1975723.0,20320.0,7055157.0,6450314.0,7736.0,6019.0,168184.0,152865.4041488439,146995.19442959738
